base_plus_handcrafted_latent_skill,base_plus_handcrafted_skill,base_plus_latent_skill,base_plus_pca_latent_skill,base_plus_pca_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,correction_event_frequencies,diagnostic,draws,feature,increment_beyond_handcrafted,increment_beyond_pca,large_event_samples,large_threshold,mapping_alpha,mean_forward_change_large,mean_source_progress_large,mean_target_progress_large,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,source_subsystem,spearman,target,target_subsystem
-18.61160709159814,-18.60553046310387,-1.286154139897639,-2.413138937706704,-1.3735838574380579,-1.2866054086850411,,,,,,diagnostic_2,,call_to_put_increment,-0.006076628494270153,-1.039555080268646,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":6.5427273092199695e-09,""ci_low"":3.901227860673884e-09,""ci_high"":9.455505467942668e-09,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":6.5427273092199695e-09,""ci_low"":2.7860827297530567e-09,""ci_high"":9.973178270641335e-09,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":6.5427273092199695e-09,""ci_low"":1.7942908795068072e-09,""ci_high"":1.1674823742360623e-08,""positive_probability"":0.998,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.5072004984601062e-05,""ci_low"":-1.7671317867284774e-05,""ci_high"":-1.2738113011271427e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.5072004984601062e-05,""ci_low"":-1.7619911673024046e-05,""ci_high"":-1.235946416580034e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.5072004984601062e-05,""ci_low"":-1.877326080827226e-05,""ci_high"":-1.133592626059381e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-8.81020897243629e-08,""ci_low"":-9.204601360311542e-08,""ci_high"":-8.434629991722112e-08,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-8.81020897243629e-08,""ci_low"":-9.354393957806132e-08,""ci_high"":-8.322459851925713e-08,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-8.81020897243629e-08,""ci_low"":-9.542511219041236e-08,""ci_high"":-8.111436669313757e-08,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,1,call,,parity_restoration,put
,,,,,,12,60,0.05677697512212914,-0.07265513553616804,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,7.051526659375263e-07,-1.2127702108056575e-06,7.809956046451798e-06]",2342,7,call,-0.011956642578394128,call_relative_move,put
,,,,,,24,120,0.0519601704886391,-0.07392814060363156,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,7.051526659375263e-07,-1.2127702108056575e-06,7.809956046451798e-06]",2342,7,call,-0.011956642578394128,call_relative_move,put
,,,,,,60,300,0.05925444662077688,-0.06762033270426283,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,7.051526659375263e-07,-1.2127702108056575e-06,7.809956046451798e-06]",2342,7,call,-0.011956642578394128,call_relative_move,put
,,,,,,12,60,0.08096216573564254,-0.04488100907128541,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,-4.171054267014067e-06,-2.460391245535154e-07,-9.891916628444218e-06]",2342,7,call,0.019365796972580326,put_relative_move,put
,,,,,,24,120,0.08187073937045257,-0.0432129908904757,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,-4.171054267014067e-06,-2.460391245535154e-07,-9.891916628444218e-06]",2342,7,call,0.019365796972580326,put_relative_move,put
,,,,,,60,300,0.07489945485394743,-0.045763832622493006,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,-4.171054267014067e-06,-2.460391245535154e-07,-9.891916628444218e-06]",2342,7,call,0.019365796972580326,put_relative_move,put
,,,,,,12,60,0.07793147888766622,-0.03942554273037419,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,0.00010765940613863576,9.926216803774694e-05,0.00011619952902723846]",2342,7,call,0.011610171064494265,call_put_relative_correction,put
,,,,,,24,120,0.09748027216881698,-0.055457325553052154,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,0.00010765940613863576,9.926216803774694e-05,0.00011619952902723846]",2342,7,call,0.011610171064494265,call_put_relative_correction,put
,,,,,,60,300,0.11538422994804015,-0.04637116864745402,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,0.00010765940613863576,9.926216803774694e-05,0.00011619952902723846]",2342,7,call,0.011610171064494265,call_put_relative_correction,put
,,,,,,12,60,0.008574971283472387,-0.07247387292275206,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,0.0007594619463715288,-5.693983822266002e-06,-0.00044697096546106687]",2342,7,call,-0.03549679858554345,signed_atm_iv_change,put
,,,,,,24,120,0.0014102597155435089,-0.07820263657895021,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,0.0007594619463715288,-5.693983822266002e-06,-0.00044697096546106687]",2342,7,call,-0.03549679858554345,signed_atm_iv_change,put
,,,,,,60,300,0.003544753858322363,-0.07231425450317028,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,0.0007594619463715288,-5.693983822266002e-06,-0.00044697096546106687]",2342,7,call,-0.03549679858554345,signed_atm_iv_change,put
,,,,,,12,60,0.0685006872954527,-0.04145210538206164,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,-1.336050180119249e-07,1.1348237360822474e-07,1.3746973645028512e-06]",2342,7,call,0.014546410208466238,parity_restoration,put
,,,,,,24,120,0.06916847310793046,-0.04398608455052041,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,-1.336050180119249e-07,1.1348237360822474e-07,1.3746973645028512e-06]",2342,7,call,0.014546410208466238,parity_restoration,put
,,,,,,60,300,0.06999931608756056,-0.031936807468569736,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,-1.336050180119249e-07,1.1348237360822474e-07,1.3746973645028512e-06]",2342,7,call,0.014546410208466238,parity_restoration,put
,,,,,,12,60,0.054596454986377205,-0.07704751286459925,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,5.0763289133707685e-06,-1.828547957351476e-06,-1.1030894414138055e-05]",2342,7,call,-0.01533756071523884,signed_futures_return,put
,,,,,,24,120,0.05379445122128445,-0.08482303046906832,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,5.0763289133707685e-06,-1.828547957351476e-06,-1.1030894414138055e-05]",2342,7,call,-0.01533756071523884,signed_futures_return,put
,,,,,,60,300,0.04931232517659929,-0.09141486908627801,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,5.0763289133707685e-06,-1.828547957351476e-06,-1.1030894414138055e-05]",2342,7,call,-0.01533756071523884,signed_futures_return,put
,,,,,,12,60,0.01926218535963178,-0.06849101323103468,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,3.5390119516402288e-06,1.0875823871235902e-05,-2.3814163553720788e-05]",2342,7,call,-0.022748256149827797,surface_residual_restoration,put
,,,,,,24,120,0.020570288242998797,-0.07272109687250829,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,3.5390119516402288e-06,1.0875823871235902e-05,-2.3814163553720788e-05]",2342,7,call,-0.022748256149827797,surface_residual_restoration,put
,,,,,,60,300,0.01261285994789396,-0.06258160254960932,"{""not_large"":1825,""source_led_correction"":165,""both_correct"":197,""persistent_disagreement"":88,""target_led_correction"":67}",diagnostic_1,500,call_to_put_disequilibrium,,,517,7.402167237840094,100.0,-0.3934753201206865,0.020188516819033796,0.29366997311234294,,False,"[0,0,288,1537,517]","[null,null,3.5390119516402288e-06,1.0875823871235902e-05,-2.3814163553720788e-05]",2342,7,call,-0.022748256149827797,surface_residual_restoration,put
-12.313698426759561,-12.283314325037784,-15.273839473387813,-13.552618368508211,-13.539999958284415,-15.249422490424635,,,,,,diagnostic_1,,call_to_put_increment,-0.030384101721777412,-0.012618410223796062,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.7823641282186543e-06,""ci_low"":-1.952516553672042e-06,""ci_high"":-1.6057339172557688e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.7823641282186543e-06,""ci_low"":-1.9899273516590454e-06,""ci_high"":-1.5482087655384768e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.7823641282186543e-06,""ci_low"":-2.053389098386029e-06,""ci_high"":-1.5139925540673943e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-9.211048626261832e-07,""ci_low"":-1.0192747220666068e-06,""ci_high"":-8.234278561178573e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-9.211048626261832e-07,""ci_low"":-1.065426443251452e-06,""ci_high"":-7.916653773767404e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-9.211048626261832e-07,""ci_low"":-1.0897714968955593e-06,""ci_high"":-7.476351060175846e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.217945315304421e-06,""ci_low"":-2.3844553136720755e-06,""ci_high"":-2.0277631226093468e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.217945315304421e-06,""ci_low"":-2.448300217575881e-06,""ci_high"":-2.004388101458698e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.217945315304421e-06,""ci_low"":-2.516660769680716e-06,""ci_high"":-1.9552897286469245e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,7,call,,call_put_relative_correction,put
-18.0704784308047,-18.032999617814426,-1.5396894824657594,-2.673669540836934,-1.530886564034113,-1.550979653461845,,,,,,diagnostic_1,,call_to_put_increment,-0.03747881299027611,-1.1427829768028213,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":1.517211608173297e-07,""ci_low"":1.315771641658098e-07,""ci_high"":1.7326873121311512e-07,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.517211608173297e-07,""ci_low"":1.2919384305708547e-07,""ci_high"":1.773793219953993e-07,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.517211608173297e-07,""ci_low"":1.2158138392978788e-07,""ci_high"":1.818099649664326e-07,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.5357106625127092e-05,""ci_low"":-1.79458423998333e-05,""ci_high"":-1.288626724448549e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.5357106625127092e-05,""ci_low"":-1.855320073343911e-05,""ci_high"":-1.2998191314145349e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.5357106625127092e-05,""ci_low"":-1.9003531595290947e-05,""ci_high"":-1.1966738049972378e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-5.036530460797878e-07,""ci_low"":-5.241601061779032e-07,""ci_high"":-4.821467147223501e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-5.036530460797878e-07,""ci_low"":-5.343153526672748e-07,""ci_high"":-4.7301456025406345e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-5.036530460797878e-07,""ci_low"":-5.456161909968554e-07,""ci_high"":-4.662784907190034e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,7,call,,parity_restoration,put
,,,,,,12,60,0.018954502134223103,-0.06553687566268422,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-1.9238385876100622e-05,5.384286157703319e-06,-2.144304978179345e-06]",4477,7,call,-0.024784814780632426,call_relative_move,put
,,,,,,24,120,0.016501154770077586,-0.0687154038805782,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-1.9238385876100622e-05,5.384286157703319e-06,-2.144304978179345e-06]",4477,7,call,-0.024784814780632426,call_relative_move,put
,,,,,,60,300,0.015888656042391692,-0.06265088330659527,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-1.9238385876100622e-05,5.384286157703319e-06,-2.144304978179345e-06]",4477,7,call,-0.024784814780632426,call_relative_move,put
,,,,,,12,60,0.06187796959767644,-0.021633411028252104,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,2.560869049413141e-05,-7.363234128752899e-06,4.875837645085397e-06]",4477,7,call,0.02275636215857881,put_relative_move,put
,,,,,,24,120,0.06304833657883911,-0.020109859258157572,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,2.560869049413141e-05,-7.363234128752899e-06,4.875837645085397e-06]",4477,7,call,0.02275636215857881,put_relative_move,put
,,,,,,60,300,0.06215278775545311,-0.018765810617142865,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,2.560869049413141e-05,-7.363234128752899e-06,4.875837645085397e-06]",4477,7,call,0.02275636215857881,put_relative_move,put
,,,,,,12,60,0.031214611301335987,-0.05477038549354633,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,0.00017959287234433217,0.0001763227989622886,0.00018412359466270803]",4477,7,call,-0.014461789647552577,call_put_relative_correction,put
,,,,,,24,120,0.03457372903989178,-0.05827956140881902,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,0.00017959287234433217,0.0001763227989622886,0.00018412359466270803]",4477,7,call,-0.014461789647552577,call_put_relative_correction,put
,,,,,,60,300,0.03275288122930984,-0.06199950085077425,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,0.00017959287234433217,0.0001763227989622886,0.00018412359466270803]",4477,7,call,-0.014461789647552577,call_put_relative_correction,put
,,,,,,12,60,0.025964228178483397,-0.031690529378516775,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-0.0006318842474172807,0.00021916868440773456,-0.00023697111921121384]",4477,7,call,-0.006415876380076632,signed_atm_iv_change,put
,,,,,,24,120,0.020858582702424605,-0.03250000559916756,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-0.0006318842474172807,0.00021916868440773456,-0.00023697111921121384]",4477,7,call,-0.006415876380076632,signed_atm_iv_change,put
,,,,,,60,300,0.02265343398613423,-0.03129426948291814,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-0.0006318842474172807,0.00021916868440773456,-0.00023697111921121384]",4477,7,call,-0.006415876380076632,signed_atm_iv_change,put
,,,,,,12,60,0.015491807763094013,-0.06411676959144545,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,3.034029897105551e-06,2.2966564253634464e-07,-8.546519748101384e-07]",4477,7,call,-0.023548096873836067,parity_restoration,put
,,,,,,24,120,0.015228185407341005,-0.05726077575252779,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,3.034029897105551e-06,2.2966564253634464e-07,-8.546519748101384e-07]",4477,7,call,-0.023548096873836067,parity_restoration,put
,,,,,,60,300,0.015033605591631805,-0.05791049082728677,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,3.034029897105551e-06,2.2966564253634464e-07,-8.546519748101384e-07]",4477,7,call,-0.023548096873836067,parity_restoration,put
,,,,,,12,60,0.04464122982382022,-0.039518791812525135,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-1.2267976117557322e-05,-5.055970675207574e-06,-8.564816707629336e-06]",4477,7,call,0.0024147370996281015,signed_futures_return,put
,,,,,,24,120,0.048593887875597444,-0.03628932188534269,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-1.2267976117557322e-05,-5.055970675207574e-06,-8.564816707629336e-06]",4477,7,call,0.0024147370996281015,signed_futures_return,put
,,,,,,60,300,0.0435701395159538,-0.036089855026460074,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-1.2267976117557322e-05,-5.055970675207574e-06,-8.564816707629336e-06]",4477,7,call,0.0024147370996281015,signed_futures_return,put
,,,,,,12,60,0.02090703731843235,-0.04211988112088958,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-4.05511882975174e-05,1.290701737988292e-05,-1.3064531059486897e-05]",4477,7,call,-0.01343844611066919,surface_residual_restoration,put
,,,,,,24,120,0.018605473943409244,-0.04406888937429019,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-4.05511882975174e-05,1.290701737988292e-05,-1.3064531059486897e-05]",4477,7,call,-0.01343844611066919,surface_residual_restoration,put
,,,,,,60,300,0.018676567881384037,-0.039032227720548596,"{""not_large"":3014,""source_led_correction"":490,""persistent_disagreement"":224,""both_correct"":535,""target_led_correction"":214}",diagnostic_2,500,call_to_put_disequilibrium,,,1463,7.402167237840094,100.0,-0.35642850687166167,0.016520836198037944,0.25520689850936906,,False,"[0,0,338,2676,1463]","[null,null,-4.05511882975174e-05,1.290701737988292e-05,-1.3064531059486897e-05]",4477,7,call,-0.01343844611066919,surface_residual_restoration,put
