seed,diagnostic,horizon,target,base_skill,jepa_skill,base_plus_jepa_skill,incremental_jepa_skill,base_r2,base_plus_jepa_r2,incremental_r2,base_plus_jepa_auc,base_plus_jepa_balanced_accuracy
7,diagnostic_1,60s,absolute_futures_return,-0.5531316117750269,-0.21816799428901001,-1.1635468418004598,-0.6104152300254329,-0.9062663443677355,-2.4577863535073474,-1.551520009139612,,
7,diagnostic_1,60s,realized_futures_volatility,-1.115888347844991,-0.8580406888397865,-0.7459553679533995,0.3699329798915916,-2.908956720486984,-1.8435048025613443,1.0654519179256399,,
7,diagnostic_1,60s,signed_atm_straddle_change,-0.8883610981694094,-0.005399467642853484,-0.12100497027936097,0.7673561278900485,-1.757446687919133,-0.10376656199118894,1.6536801259279441,0.5018676276041276,0.5066422067272459
7,diagnostic_1,60s,absolute_atm_straddle_change,0.12248666938443564,0.002780385462401891,-0.1410165279449982,-0.26350319732943384,-0.38816114633336607,-0.976827920525607,-0.5886667741922409,,
7,diagnostic_1,60s,near_atm_spread_change,0.2030049006700183,-0.8823758720556225,0.16280208518564943,-0.04020281548436888,0.3459064314161113,0.3550516520490531,0.009145220632941764,0.7805681187957907,0.6776039830007723
7,diagnostic_1,60s,signed_atm_iv_change,0.07452552389352973,0.004414779777410449,0.09316166093487999,0.018636137041350254,0.1652711003564824,0.2079789489125039,0.0427078485560215,0.6939432420494699,0.6295226527006562
7,diagnostic_1,60s,absolute_atm_iv_change,0.18918687137651236,0.06802447379187704,0.14608631400614758,-0.04310055737036478,-0.8008217996497669,-0.9729738550932414,-0.17215205544347456,,
7,diagnostic_1,60s,surface_displacement,-0.07060685397559308,-0.009942966877773296,-0.1956155150208403,-0.12500866104524722,-0.6316654664623691,-1.0038151685651582,-0.3721497021027891,,
7,diagnostic_1,300s,signed_futures_return,-0.5997454387911463,-0.0418289584108853,0.003022698169893423,0.6027681369610397,-0.9913267394704428,0.029805699653936424,1.0211324391243792,0.6539823289605178,0.6265993559746831
7,diagnostic_1,300s,absolute_futures_return,-3.503607585509127,-0.33309436972962225,-5.029769088785925,-1.5261615032767981,-11.555519905729273,-20.999212877013317,-9.443692971284044,,
7,diagnostic_1,300s,realized_futures_volatility,-6.476770550293314,-1.8093240192611133,-5.938359592462824,0.5384109578304903,-40.55689736935779,-35.285249756849744,5.271647612508048,,
7,diagnostic_1,300s,signed_atm_straddle_change,-0.25511928833050757,0.006661887792348553,-0.0016376808759064332,0.25348160745460113,-0.5688893322951045,-0.0096555490887833,0.5592337832063212,0.5567083879240655,0.5423083815523813
7,diagnostic_1,300s,absolute_atm_straddle_change,-0.015599854638168598,0.16693993556223907,0.1826571936685536,0.1982570483067222,-1.2157157965506538,-0.5398609485014936,0.6758548480491602,,
7,diagnostic_1,300s,near_atm_spread_change,-0.3788279593517878,-0.5391927999803914,-0.2228705887205651,0.15595737063122272,-0.6125029704726055,-0.29868227034756734,0.31382070012503815,0.7639013870602092,0.6029220461427223
