aggregate_comparator_minus_full_mean_squared_loss,cluster_id,consistent_direction,cost_latency_adjusted_median_value,direction_consistency,distinct_sessions,economic_guard,eligible_folds,family,fraction_positive_folds,median_delta_oos_r_squared,members,model_id,one_session_dominance,past_mirror_guard,past_mirror_median_delta,reason_codes,selection_frequency,spread_regimes,status,time_phases,volatility_regimes
0.0,cluster__057ded5ba3568a7f,,,,1,not_supplied,1,book_liquidity,0.0,0.0,"[""lob__order_count_imbalance_l1""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-0.007188912168088531,cluster__057ded5ba3568a7f,negative,,1.0,1,not_supplied,1,book_liquidity,0.0,-4.6246461436583175e-05,"[""lob__order_count_imbalance_l1""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-0.42106627385345285,cluster__057ded5ba3568a7f,negative,,1.0,1,not_supplied,1,book_liquidity,0.0,-0.0009407320681349418,"[""lob__order_count_imbalance_l1""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.8109888812728725,cluster__057ded5ba3568a7f,negative,,1.0,1,not_supplied,1,book_liquidity,0.0,-0.011650139200676368,"[""lob__order_count_imbalance_l1""]",elastic_net__a1__l10.5,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
1.742259758312046,cluster__057ded5ba3568a7f,positive,,1.0,1,not_supplied,1,book_liquidity,1.0,0.0038924979924558345,"[""lob__order_count_imbalance_l1""]",elastic_net__a1__l10.9,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.9180561858730094,cluster__057ded5ba3568a7f,positive,,1.0,1,not_supplied,1,book_liquidity,1.0,0.0027867131575802784,"[""lob__order_count_imbalance_l1""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__06ca194a0a433de6,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w5__m5__average""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__06ca194a0a433de6,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w5__m5__average""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__06ca194a0a433de6,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w5__m5__average""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.07366598485928742,cluster__06ca194a0a433de6,positive,,1.0,1,not_supplied,1,ofi,1.0,0.0004738952220194603,"[""ccz_ofi_w5__m5__average""]",elastic_net__a1__l10.5,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
2.2472370394642433e-10,cluster__06ca194a0a433de6,positive,,1.0,1,not_supplied,1,ofi,1.0,5.019318294330333e-13,"[""ccz_ofi_w5__m5__average""]",elastic_net__a1__l10.9,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-2.585115093770484e-12,cluster__06ca194a0a433de6,negative,,1.0,1,not_supplied,1,ofi,0.0,-7.882583474838611e-15,"[""ccz_ofi_w5__m5__average""]",elastic_net__a1__l11,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__09e103f2030ca53e,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__packets_per_second""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.15334773606937455,cluster__09e103f2030ca53e,positive,,1.0,1,not_supplied,1,surface_quality,1.0,0.0009864900275151633,"[""quality__packets_per_second""]",boosted_tree__d3__l8__lr0.05__n25__stop24,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__09e103f2030ca53e,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__packets_per_second""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.0624782017066378e-15,cluster__09e103f2030ca53e,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__packets_per_second""]",elastic_net__a1__l10.5,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.5116991075631371e-15,cluster__09e103f2030ca53e,,,,1,not_supplied,1,surface_quality,0.0,-2.220446049250313e-16,"[""quality__packets_per_second""]",elastic_net__a1__l10.9,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-7.116437192690063e-17,cluster__09e103f2030ca53e,,,,1,not_supplied,1,surface_quality,1.0,1.1102230246251565e-16,"[""quality__packets_per_second""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__0ddaa772748cd2a8,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w10__m5__average""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.070028279733334,cluster__0ddaa772748cd2a8,negative,,1.0,1,not_supplied,1,ofi,0.0,-0.006883520123432074,"[""ccz_ofi_w10__m5__average""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
1.2396921761778994,cluster__0ddaa772748cd2a8,positive,,1.0,1,not_supplied,1,ofi,1.0,0.002769678450078583,"[""ccz_ofi_w10__m5__average""]",boosted_tree__d3__l8__lr0.05__n50__stop35,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.31878362808194183,cluster__0ddaa772748cd2a8,positive,,1.0,1,not_supplied,1,ofi,1.0,0.002050743480788708,"[""ccz_ofi_w10__m5__average""]",elastic_net__a1__l10.5,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
2.8346799137903457e-10,cluster__0ddaa772748cd2a8,positive,,1.0,1,not_supplied,1,ofi,1.0,6.331601909437268e-13,"[""ccz_ofi_w10__m5__average""]",elastic_net__a1__l10.9,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
1.480541159930362e-11,cluster__0ddaa772748cd2a8,positive,,1.0,1,not_supplied,1,ofi,1.0,4.5075054799781356e-14,"[""ccz_ofi_w10__m5__average""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__11a9adfe78800106,,,,1,not_supplied,1,time_regime,0.0,0.0,"[""regime__minutes_from_open"", ""regime__minutes_to_close"", ""regime__session_phase_cos""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__11a9adfe78800106,,,,1,not_supplied,1,time_regime,0.0,0.0,"[""regime__minutes_from_open"", ""regime__minutes_to_close"", ""regime__session_phase_cos""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-5.427208898639899,cluster__11a9adfe78800106,negative,,1.0,1,not_supplied,1,time_regime,0.0,-0.012125287082944247,"[""regime__minutes_from_open"", ""regime__minutes_to_close"", ""regime__session_phase_cos""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-8.614788247678471e-16,cluster__11a9adfe78800106,,,,1,not_supplied,1,time_regime,0.0,0.0,"[""regime__minutes_from_open"", ""regime__minutes_to_close"", ""regime__session_phase_cos""]",elastic_net__a1__l10.5,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.5116991075631371e-15,cluster__11a9adfe78800106,,,,1,not_supplied,1,time_regime,0.0,-2.220446049250313e-16,"[""regime__minutes_from_open"", ""regime__minutes_to_close"", ""regime__session_phase_cos""]",elastic_net__a1__l10.9,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-7.116437192690063e-17,cluster__11a9adfe78800106,,,,1,not_supplied,1,time_regime,1.0,1.1102230246251565e-16,"[""regime__minutes_from_open"", ""regime__minutes_to_close"", ""regime__session_phase_cos""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__183ba54d92e73c9e,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w10__m100__average"", ""ccz_ofi_w10__m200__average""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__183ba54d92e73c9e,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w10__m100__average"", ""ccz_ofi_w10__m200__average""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.06638225105634539,cluster__183ba54d92e73c9e,positive,,1.0,1,not_supplied,1,ofi,1.0,0.00042703877050698225,"[""ccz_ofi_w10__m100__average"", ""ccz_ofi_w10__m200__average""]",elastic_net__a1__l10.5,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.010878559136787282,cluster__183ba54d92e73c9e,positive,,1.0,1,not_supplied,1,ofi,1.0,3.30213165038451e-05,"[""ccz_ofi_w10__m100__average"", ""ccz_ofi_w10__m200__average""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__18424cecdf110691,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__weighted_r_squared"", ""quality__weighted_rmse_total_variance""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-0.2365772328360386,cluster__18424cecdf110691,negative,,1.0,1,not_supplied,1,surface_quality,0.0,-0.0015219075736749854,"[""quality__weighted_r_squared"", ""quality__weighted_rmse_total_variance""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.166947477785849,cluster__18424cecdf110691,positive,,1.0,1,not_supplied,1,surface_quality,1.0,0.0010739775243897576,"[""quality__weighted_r_squared"", ""quality__weighted_rmse_total_variance""]",elastic_net__a1__l10.5,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
1.1802829462821962e-16,cluster__18424cecdf110691,,,,1,not_supplied,1,surface_quality,1.0,1.1102230246251565e-16,"[""quality__weighted_r_squared"", ""quality__weighted_rmse_total_variance""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__189d1a90a1a742dc,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__surface_is_stale""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__189d1a90a1a742dc,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__surface_is_stale""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__189d1a90a1a742dc,,,,1,not_supplied,1,surface_quality,0.0,0.0,"[""quality__surface_is_stale""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.0686535451075666e-14,cluster__189d1a90a1a742dc,,,,1,not_supplied,1,surface_quality,0.0,-1.1102230246251565e-16,"[""quality__surface_is_stale""]",elastic_net__a1__l10.5,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
4.43572750336619e-13,cluster__189d1a90a1a742dc,,,,1,not_supplied,1,surface_quality,1.0,8.881784197001252e-16,"[""quality__surface_is_stale""]",elastic_net__a1__l10.9,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
1.1802829462821962e-16,cluster__189d1a90a1a742dc,,,,1,not_supplied,1,surface_quality,1.0,1.1102230246251565e-16,"[""quality__surface_is_stale""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__1a13286f866c4155,,,,1,not_supplied,1,ofi,0.0,0.0,"[""ccz_ofi_w30__m5__average""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.3102376454333852,cluster__1a13286f866c4155,positive,,1.0,1,not_supplied,1,ofi,1.0,0.0019957669491865726,"[""ccz_ofi_w30__m5__average""]",boosted_tree__d3__l8__lr0.05__n25__stop24,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-0.7023664279693967,cluster__1a13286f866c4155,negative,,1.0,1,not_supplied,1,ofi,0.0,-0.0015692033853140774,"[""ccz_ofi_w30__m5__average""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-0.061003795412522266,cluster__1a13286f866c4155,negative,,1.0,1,not_supplied,1,ofi,0.0,-0.00039243902360464045,"[""ccz_ofi_w30__m5__average""]",elastic_net__a1__l10.5,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-5.687770277932407,cluster__1a13286f866c4155,negative,,1.0,1,not_supplied,1,ofi,0.0,-0.012707424528849987,"[""ccz_ofi_w30__m5__average""]",elastic_net__a1__l10.9,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0028720991076208275,cluster__1a13286f866c4155,positive,,1.0,1,not_supplied,1,ofi,1.0,8.718111697447739e-06,"[""ccz_ofi_w30__m5__average""]",elastic_net__a1__l11,True,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""one_session_dominance""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__1ce77120fa004169,,,,1,not_supplied,1,book_liquidity,0.0,0.0,"[""lob__order_count_imbalance_l3""]",boosted_tree__d2__l4__lr0.05__n50__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__1ce77120fa004169,,,,1,not_supplied,1,book_liquidity,0.0,0.0,"[""lob__order_count_imbalance_l3""]",boosted_tree__d3__l8__lr0.05__n25__stop24,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
0.0,cluster__1ce77120fa004169,,,,1,not_supplied,1,book_liquidity,0.0,0.0,"[""lob__order_count_imbalance_l3""]",boosted_tree__d3__l8__lr0.05__n50__stop35,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
-1.59116054667257e-13,cluster__1ce77120fa004169,negative,,1.0,1,not_supplied,1,book_liquidity,0.0,-1.1102230246251565e-15,"[""lob__order_count_imbalance_l3""]",elastic_net__a1__l10.5,False,not_supplied,,"[""insufficient_distinct_sessions"", ""insufficient_eligible_folds"", ""positive_fold_fraction_below_gate"", ""nonpositive_median_delta""]",1.0,"[""normal_le_2"", ""wide_gt_2""]",exploratory_insufficient_sessions,"[""close_after_300m""]","[""high_gt_5"", ""low_le_1"", ""medium_le_5"", ""zero""]"
