date,expiry,year,rr_400,pred_ratio_frozen,width,credit,payoff,pnl,maxloss,romr,iv,fwd_rv,vrp_expost,pred_int,pred_ratio,pred_vol_edge,pred_vrp_int,fwd_rv_cal,vrp_int,vrp_ratio,netpts_cost6
2024-05-30,2024-05-30,2024,0.0164994975219551,0.6835260421493615,500,160.8,142.90000000000146,17.899999999998556,339.2,0.05277122641509,0.3392204095521203,0.0939687101660113,0.245251699386109,5.53688344644588e-05,0.6835260421493615,0.0587677860321214,2.563588379082577e-05,0.221612901427662,4.6431767552664395e-05,0.4268016906578736,11.899999999998556
2024-05-31,2024-06-06,2024,0.0250569167776025,0.59024335176909,500,397.25,249.04999999999927,148.20000000000073,102.75,1.4423357664233647,0.3541848193830348,0.4145982303928449,-0.06041341100981,0.0012692887320315,0.5902433517690836,0.0820741973416957,0.0008811611260265,0.4454486282641447,-0.0012510048006288,1.581740976633867,142.20000000000073
2024-06-07,2024-06-13,2024,0.0252556085961486,0.6632313704003175,500,323.25,500.0,-176.75,176.75,-1.0,0.1874384780674233,0.1126680268677173,0.0747704511997059,0.0003994404045272,0.6632313704002327,0.0347904215859867,0.0002028236353751,0.1210516937563814,0.0003510689330203,0.4170846841906398,-182.75
2024-06-20,2024-06-20,2024,0.0178832449141974,0.6944285005820753,500,152.55,79.15000000000146,73.39999999999856,347.45,0.2112534177579466,0.3111505160829848,0.1109091987671747,0.20024131731581,4.732765163091703e-05,0.6944285005820753,0.0518613959288519,2.0825731462153933e-05,0.2615648261042227,1.9991323438728707e-05,0.7066715908815803,67.39999999999856
2024-07-19,2024-07-25,2024,0.0248574276704764,0.671943330122373,500,329.54999999999995,335.0,-5.4500000000000455,170.45000000000005,-0.031974185978293,0.1745515936727052,0.1466503814416903,0.0279012122310148,0.000350953613561,0.6719433301222655,0.0314679002720605,0.0001713428329223,0.1575626871000311,9.67213641026711e-05,0.8148151978557482,-11.450000000000045
2024-08-05,2024-08-08,2024,0.0203318518103755,0.686105362833584,500,269.75,201.29999999999927,68.45000000000073,230.25,0.2972855591748131,0.1818776560985806,0.1859196955189684,-0.0040420394203878,0.0002025195704287,0.6861053628335262,0.0312257067104581,9.26531266514151e-05,0.247554798229722,-0.0002516671876488,1.8526099809988543,62.45000000000073
2024-10-09,2024-10-10,2024,0.0204355435592084,0.693706856102118,500,224.5,42.45000000000073,182.04999999999927,275.5,0.6607985480943712,0.2146830495323641,0.0970405632497368,0.1176424862826273,0.0001101018754113,0.69370685610182,0.0358755421254295,4.86134009952364e-05,0.1468263259694,8.447645278444708e-05,0.4677484442767151,176.04999999999927
2024-11-06,2024-11-07,2024,0.0075485969455897,0.6806191559771004,500,242.2,55.400000000001455,186.79999999999853,257.8,0.7245927075252077,0.2382029574800797,0.0919544330699622,0.1462485244101175,0.0001329908264935,0.6806191559768777,0.0416863612357288,6.240600494397281e-05,0.1391308037806372,0.0001287361411507,0.3411554312135926,180.79999999999853
2024-11-08,2024-11-14,2024,0.0260374056118018,0.6928131183371318,500,303.74999999999994,500.0,-196.25000000000009,196.25000000000009,-1.0,0.1477133740887925,0.125112852023487,0.0226005220653055,0.0002591344623607,0.692813118336974,0.0247635619007639,0.0001148978062296,0.1344225426608065,6.428060577013918e-05,0.8281415504272037,-202.25000000000009
2024-11-21,2024-11-21,2024,-0.0453729493749684,0.6673214558549095,500,190.25,3.25,187.0,309.75,0.6037126715092817,0.3866842524203999,0.0999296864587744,0.2867545659616255,7.024160524091496e-05,0.667321455854301,0.0708028698139299,3.501741891408103e-05,0.2356710836592464,6.61606259832807e-05,0.3714493696439947,181.0
2024-11-25,2024-11-28,2024,0.0208415320927964,0.6798534016284025,500,281.34999999999997,342.5499999999993,-61.19999999999931,218.65000000000003,-0.2798993825748881,0.1911959592114087,0.1118620830543644,0.0793338761570442,0.0002217635576169,0.6798534016282322,0.0335487282109719,0.0001044296438671,0.1489460023198795,0.0001282342299521,0.6068764481640355,-67.1999999999993
2024-11-29,2024-12-05,2024,0.0204845967016599,0.6910018164136291,500,300.95,500.0,-199.05,199.05,-1.0,0.1498391636445083,0.1276928006954404,0.0221463629490679,0.000265949577045,0.6910018164135433,0.0252830827803733,0.0001189257890218,0.1371944662067045,6.22172282525256e-05,0.8383444778803975,-205.05
2024-12-06,2024-12-12,2024,0.0231122010937184,0.6653333132493393,500,340.95000000000005,160.5,180.45000000000005,159.04999999999995,1.1345488839987432,0.1842290085577959,0.0755308601917315,0.1086981483660643,0.0003871013923233,0.6653333132492312,0.0339571528728218,0.0001947143451645,0.0811511376499065,0.0004689249091996,0.194031926285877,174.45000000000005
2024-12-17,2024-12-19,2024,0.0052248777572387,0.6799531099112102,500,277.55,500.0,-222.45,222.45,-1.0,0.2084184437186306,0.1422331777386792,0.0661852659799514,0.0001826330055208,0.6799531099111962,0.0365581178707666,8.596346511620216e-05,0.1969155523193735,2.883022649309154e-05,0.8926634202425758,-228.45
2024-12-20,2024-12-26,2024,0.0076002649757703,0.6803945524026549,500,309.1,189.70000000000073,119.3999999999993,190.9,0.6254583551597659,0.1630405470172186,0.1219449710883349,0.0410955759288836,0.0003100426996043,0.6803945524026201,0.0285548687481367,0.00014563804991,0.1171477279348447,0.000220426664004,0.5162695280875845,113.3999999999993
2024-12-27,2025-01-02,2024,0.0245401222605454,0.6955449121298473,500,296.04999999999995,367.9500000000007,-71.90000000000077,203.95000000000005,-0.3525373866143699,0.1445743704232999,0.1011755640985827,0.0433988063247171,0.0002492167522533,0.6955449121298044,0.0240003065383742,0.0001090875756299,0.1087040728535209,0.0001557408863897,0.5653390867206405,-77.90000000000077
2025-01-03,2025-01-09,2025,0.0204823893456516,0.6954940189076605,500,297.05,500.0,-202.95,202.95,-1.0,0.1446321240971914,0.1205633762032189,0.0240687478939724,0.0002493976533181,0.69549401890754,0.0240143070946011,0.0001091929981297,0.129534538769572,7.095639997230235e-05,0.8021242336190147,-208.95
2025-01-10,2025-01-16,2025,0.0206956402743979,0.6979026321615321,500,287.6,199.20000000000073,88.3999999999993,212.4,0.4161958568738197,0.1419284939717603,0.1276855990219461,0.0142428949498141,0.0002409924625828,0.697902632161356,0.0233606254841975,0.0001043171142509,0.1371867286541923,2.2687832817921744e-05,0.9342971225242258,82.3999999999993
2025-01-17,2025-01-23,2025,0.0171337592402596,0.6906354095869695,500,294.65000000000003,16.299999999999272,278.35000000000076,205.34999999999997,1.3554906257609,0.1502735784204445,0.1261647771077637,0.0241088013126807,0.0002673520584488,0.6906354095869299,0.0253895070191824,0.0001197582094836,0.1355527418548162,7.212804213815042e-05,0.8136757195220101,272.35000000000076
2025-01-24,2025-01-30,2025,0.0266243864193585,0.6853736644092686,500,308.55,2.0499999999992724,306.50000000000074,191.45,1.6009401932619522,0.1566793322489007,0.1265281353235946,0.030151196925306,0.0002884166120008,0.6853736644091977,0.0269687471805976,0.0001323999833515,0.1359431376812935,0.0001040174410324,0.7528200118977104,300.50000000000074
2025-01-31,2025-02-06,2025,0.0214844775498251,0.6227696959070356,500,380.6,328.0499999999993,52.55000000000069,119.40000000000003,0.440117252931329,0.2642854653587459,0.1332513255401452,0.1310341398186006,0.0007456644951833,0.6227696959070049,0.0557225854401228,0.0004516713740537,0.1568660963416188,0.0007755154366743,0.3522991696819776,46.55000000000069
2025-02-07,2025-02-13,2025,0.0192938007195022,0.6834077425351528,500,311.34999999999997,500.0,-188.65000000000003,188.65000000000003,-1.0,0.1591552381858443,0.1215622382364237,0.0375929999494205,0.0002967503247725,0.6834077425350393,0.0275840234789457,0.000137471160152,0.1306077264725068,0.0001418014169812,0.6734352815225022,-194.65000000000003
2025-02-14,2025-02-20,2025,0.0192125117748288,0.6960843372440193,500,290.7,193.75,96.95,209.3,0.463210702341137,0.1439639046278559,0.1258232002577568,0.018140704370099,0.0002473082079815,0.6960843372439856,0.0238524164091091,0.0001079766256935,0.1351857481531346,4.200585650894153e-05,0.881768506484144,90.95
2025-03-25,2025-03-27,2025,0.0097614499306026,0.687756006462002,500,252.3,148.95000000000073,103.34999999999928,247.7,0.4172385950746842,0.1958341118217693,0.1098104637203961,0.0860236481013731,0.0001630944121314,0.6877560064617527,0.0334268146986069,7.4045519180084e-05,0.1520277368313905,9.422629643754931e-05,0.6026552933686143,97.34999999999928
2025-04-15,2025-04-17,2025,0.0220322459094805,0.6832635308222199,500,245.5,500.0,-254.5,254.5,-1.0,0.2029659832814939,0.0891553435188981,0.1138106397625958,0.0001740454841709,0.6832635308220388,0.0351947961703024,8.068124471148438e-05,0.1234316352229894,0.0001605202070694,0.3698336732321383,-260.5
2025-04-21,2025-04-24,2025,0.0214340542143752,0.6840145720589682,500,268.04999999999995,295.0499999999993,-26.99999999999932,231.95000000000005,-0.1164043974994581,0.1849328229596111,0.0985707446647037,0.0863620782949073,0.0002087424797381,0.6840145720587631,0.0319838109068239,9.643008275546132e-05,0.1312483905414668,0.0001514613815717,0.5036861101333564,-32.99999999999932
2025-05-14,2025-05-15,2025,-0.0110389870113516,0.6958987836314169,500,224.45,385.2999999999993,-160.84999999999926,275.54999999999995,-0.5837416076937009,0.2110179996519829,0.148562286031596,0.0624557136203869,0.0001067107812191,0.6958987836310833,0.0349856278663921,4.6631606681509074e-05,0.2247807917138565,-2.0654552406687365e-05,1.1346956486686917,-166.84999999999926
2025-05-16,2025-05-22,2025,0.0179537128274739,0.6893891818718371,500,297.5,363.0,-65.5,202.5,-0.3234567901234568,0.1517623108480145,0.1008368962040784,0.050925414643936,0.0002721834785384,0.6893891818717879,0.0257548782677877,0.0001226348413537,0.1083402045637281,0.0001936087016968,0.5096258406911348,-71.5
2025-05-23,2025-05-29,2025,0.0112246895627266,0.6907487055757184,500,299.4,230.84999999999857,68.55000000000143,200.6,0.3417248255234368,0.1501390948551583,0.1245272035675196,0.0256118912876386,0.0002669175321231,0.6907487055755432,0.0253565515369025,0.0001195001766161,0.1337933159004595,7.955913010429451e-05,0.7941110660692564,62.55000000000143
2025-05-30,2025-06-05,2025,-0.0012634729134778,0.6871919456720151,500,310.2,38.900000000001455,271.29999999999853,189.8,1.4293993677555243,0.1544298406879516,0.1050834495161426,0.0493463911718089,0.0002809376478137,0.68719194567187,0.0264120718693794,0.0001278821143839,0.1129027453780422,0.0001903061786279,0.534498582933056,265.29999999999853
2025-06-09,2025-06-12,2025,0.0157998185273515,0.6976513848791978,500,267.1,244.0,23.100000000000023,232.9,0.0991841992271362,0.1660428233025426,0.0673532224986581,0.0986896008038845,0.0001716311709214,0.6976513848790579,0.0273546782231433,7.438162951353152e-05,0.0896818024536603,0.0001742455772759,0.2917214999874764,17.100000000000023
2025-06-13,2025-06-19,2025,0.0245399091020989,0.6887096886543214,500,298.34999999999997,144.70000000000073,153.64999999999924,201.65000000000003,0.7619637986610425,0.1525813769476553,0.074073518866543,0.0785078580811122,0.0002748581927821,0.6887096886542022,0.0259563280406985,0.0001242333218431,0.0795853550521311,0.0002905150364359,0.2720590997564244,147.64999999999924
2026-01-21,2026-01-27,2026,0.027062331451464,0.6848976145713901,500,273.84999999999997,15.900000000001455,257.9499999999985,226.15000000000003,1.1406146363033318,0.1237343394275453,0.1415949503795994,-0.0178606109520541,0.0001797527636593,0.6848976145713745,0.0213336051227417,8.269925812470584e-05,0.1360246886442035,-5.4727335989928337e-05,1.2085232021377534,251.9499999999985
2026-01-28,2026-02-03,2026,0.0189776208900737,0.5945248195536876,500,334.75,364.7999999999993,-30.049999999999272,165.25,-0.1818456883509789,0.183954121867174,0.2396700249549602,-0.0557159030877862,0.0003448724253416,0.5945248195536117,0.0421154949394386,0.0002352083618668,0.2821442944179664,-0.000784539988823,2.352466770358632,-36.04999999999927
2026-02-04,2026-02-10,2026,0.0077142585743663,0.6613939678214292,500,286.20000000000005,216.79999999999927,69.40000000000077,213.79999999999995,0.3246024321796107,0.1364548018559635,0.0855547337520974,0.050900068103866,0.0002111092730912,0.6613939678212358,0.0254813901476222,0.000108079112897,0.0919208911124996,0.0001743452609721,0.4537856995255243,63.40000000000077
2026-02-25,2026-03-02,2026,0.020987597044041,0.6940542346979907,500,254.95,500.0,-245.05,245.05,-1.0,0.1244817479320394,0.154542466985324,-0.0300607190532845,0.0001548978134022,0.6940542346977312,0.0207761064786961,6.828044221304327e-05,0.1619691381471835,-0.0001546592500181,1.6929852981945914,-251.05
2026-03-17,2026-03-17,2026,0.0166379575478254,0.6439688316904653,500,155.8,158.79999999999927,-2.999999999999261,344.2,-0.008715862870422,0.3249044729262245,0.1478685570199658,0.1770359159062587,4.785447939427125e-05,0.6439688316904641,0.0641762082021417,2.6457314964859187e-05,0.3487286341721987,-1.1297631645226368e-05,1.1520301284965306,-8.999999999999261
2026-03-24,2026-03-24,2026,0.014525156669486,0.5607484851993907,500,218.3,158.40000000000146,59.89999999999856,281.7,0.2126375576854759,0.4788139647465067,0.1875195114379337,0.2912944533085729,9.049989869457128e-05,0.5607484851992803,0.1202630269280931,7.089135082866046e-05,0.4422402194373142,2.3713790762693276e-05,0.8530664405118212,53.89999999999856
2026-03-30,2026-03-30,2026,0.0222428405443081,0.5571305733186888,500,220.4,120.79999999999929,99.60000000000072,279.6,0.3562231759656678,0.4875784443868983,0.1566138228208565,0.3309646215660418,9.323787222941512e-05,0.55713057331853,0.1236441406786093,7.411584464533258e-05,0.3693531987157326,7.13185939703227e-05,0.5738451747462557,93.60000000000072
2026-04-01,2026-04-07,2026,0.0232903037130178,0.5203315465591145,500,369.25,229.95000000000073,139.29999999999927,130.75,1.0653919694072602,0.2672613478028307,0.2442461777773322,0.0230151700254984,0.0006371209705194,0.5203315465590918,0.0744750192130567,0.000587330967351,0.2346376773721808,0.0002806846144688,0.7707671442318923,133.29999999999927
2026-04-08,2026-04-13,2026,0.0172490664257761,0.5715695001794475,500,336.9000000000001,81.09999999999854,255.80000000000155,163.0999999999999,1.568362967504609,0.2144917942276846,0.199315726637458,0.0151760675902265,0.0003787310686551,0.5715695001794361,0.0523312455373858,0.000283884883624,0.208894015298167,3.413442282840099e-05,0.9484853591118836,249.80000000000155
2026-04-17,2026-04-21,2026,0.0248898282904737,0.6338296659902986,500,289.59999999999997,380.59999999999854,-90.99999999999858,210.40000000000003,-0.4325095057034152,0.1691722219754515,0.1018004323677516,0.0673717896076998,0.000211561085782,0.6338296659902514,0.0344884302028694,0.0001222211543589,0.102621928231065,0.0002109576116342,0.367978321599448,-96.99999999999858
2026-04-22,2026-04-28,2026,0.0205014814704018,0.5979059959610181,500,331.84999999999997,483.5,-151.65000000000003,168.15000000000003,-0.9018733273862622,0.1810537827117399,0.1152638571553426,0.0657899255563973,0.0003359831896927,0.5979059959609272,0.0410550652201973,0.0002259499435462,0.1238406806744723,0.0002990297982862,0.4678551937974219,-157.65000000000003
2026-04-29,2026-05-05,2026,0.0142861900433924,0.6382280340004597,500,297.4,47.849999999998545,249.55000000000143,202.6,1.2317374136229091,0.150792988388272,0.1360812228969053,0.0147117654913666,0.000248775499616,0.638228034000319,0.0303257134613274,0.0001410154314666,0.1307278679447945,9.683264175411224e-05,0.7515780023789952,243.55000000000143
2026-05-06,2026-05-12,2026,0.0172976998724889,0.638250150511886,500,302.4,500.0,-197.6,197.6,-1.0,0.1507783459588229,0.1301710864964712,0.0206072594623517,0.0002487358074814,0.6382501505118594,0.0303206816929667,0.0001409794276532,0.1398571621122557,5.441113999623729e-05,0.8603823122864865,-203.6
2026-05-13,2026-05-19,2026,0.0146633184406684,0.5901694007429337,500,327.29999999999995,206.20000000000073,121.09999999999924,172.70000000000005,0.7012159814707539,0.187783841781683,0.1441438602014231,0.0436399815802598,0.0003567488340877,0.5901694007428792,0.0435236304693705,0.0002477366469261,0.1548696547464344,0.000193333776769,0.6801680390325682,115.09999999999924
