session,signal_ns,prediction,direction,latency_ms,ttl_seconds,queue_model,status,entry_quote_age_ms,queue_ahead_units,fee_bps,entry_price,exit_price,gross_bps,fill_delay_ms,adverse_mid_move_1s_bps,mark_from_fill_1s_bps,adverse_mid_move_5s_bps,mark_from_fill_5s_bps
2026-08-26,1787733375000000000,6.213689481333166e-05,1,1000,1,touch,unfilled,584.064,0.0,0.5,,,,,,,,
2026-08-26,1787733375000000000,6.213689481333166e-05,1,1000,1,touch,unfilled,584.064,0.0,1.0,,,,,,,,
2026-08-26,1787733500000000000,5.887990389370571e-05,1,1000,1,touch,unfilled,805.913088,0.0,0.0,,,,,,,,
2026-08-26,1787733500000000000,5.887990389370571e-05,1,1000,1,touch,unfilled,805.913088,0.0,0.2,,,,,,,,
2026-08-26,1787733500000000000,5.887990389370571e-05,1,1000,1,touch,unfilled,805.913088,0.0,0.5,,,,,,,,
2026-08-26,1787733500000000000,5.887990389370571e-05,1,1000,1,touch,unfilled,805.913088,0.0,1.0,,,,,,,,
2026-08-26,1787733530000000000,7.490309914461588e-05,1,1000,1,touch,unfilled,250.072832,0.0,0.0,,,,,,,,
2026-08-26,1787733530000000000,7.490309914461588e-05,1,1000,1,touch,unfilled,250.072832,0.0,0.2,,,,,,,,
2026-08-26,1787733530000000000,7.490309914461588e-05,1,1000,1,touch,unfilled,250.072832,0.0,0.5,,,,,,,,
2026-08-26,1787733530000000000,7.490309914461588e-05,1,1000,1,touch,unfilled,250.072832,0.0,1.0,,,,,,,,
2026-08-26,1787733625000000000,-7.730143629285384e-05,-1,1000,1,touch,unfilled,1004.303104,0.0,0.0,,,,,,,,
2026-08-26,1787733625000000000,-7.730143629285384e-05,-1,1000,1,touch,unfilled,1004.303104,0.0,0.2,,,,,,,,
2026-08-26,1787733625000000000,-7.730143629285384e-05,-1,1000,1,touch,unfilled,1004.303104,0.0,0.5,,,,,,,,
2026-08-26,1787733625000000000,-7.730143629285384e-05,-1,1000,1,touch,unfilled,1004.303104,0.0,1.0,,,,,,,,
2026-08-26,1787733735000000000,7.842817990197982e-05,1,1000,1,touch,unfilled,553.167104,0.0,0.0,,,,,,,,
2026-08-26,1787733735000000000,7.842817990197982e-05,1,1000,1,touch,unfilled,553.167104,0.0,0.2,,,,,,,,
2026-08-26,1787733735000000000,7.842817990197982e-05,1,1000,1,touch,unfilled,553.167104,0.0,0.5,,,,,,,,
2026-08-26,1787733735000000000,7.842817990197982e-05,1,1000,1,touch,unfilled,553.167104,0.0,1.0,,,,,,,,
2026-08-26,1787733895000000000,5.9399988257959955e-05,1,1000,1,touch,unfilled,175.163136,0.0,0.0,,,,,,,,
2026-08-26,1787733895000000000,5.9399988257959955e-05,1,1000,1,touch,unfilled,175.163136,0.0,0.2,,,,,,,,
2026-08-26,1787733895000000000,5.9399988257959955e-05,1,1000,1,touch,unfilled,175.163136,0.0,0.5,,,,,,,,
2026-08-26,1787733895000000000,5.9399988257959955e-05,1,1000,1,touch,unfilled,175.163136,0.0,1.0,,,,,,,,
2026-08-26,1787734010000000000,5.9222388301673804e-05,1,1000,1,touch,unfilled,318.032128,0.0,0.0,,,,,,,,
2026-08-26,1787734010000000000,5.9222388301673804e-05,1,1000,1,touch,unfilled,318.032128,0.0,0.2,,,,,,,,
2026-08-26,1787734010000000000,5.9222388301673804e-05,1,1000,1,touch,unfilled,318.032128,0.0,0.5,,,,,,,,
2026-08-26,1787734010000000000,5.9222388301673804e-05,1,1000,1,touch,unfilled,318.032128,0.0,1.0,,,,,,,,
2026-08-26,1787734925000000000,6.727558893389069e-05,1,1000,1,touch,unfilled,74.147072,0.0,0.0,,,,,,,,
2026-08-26,1787734925000000000,6.727558893389069e-05,1,1000,1,touch,unfilled,74.147072,0.0,0.2,,,,,,,,
2026-08-26,1787734925000000000,6.727558893389069e-05,1,1000,1,touch,unfilled,74.147072,0.0,0.5,,,,,,,,
2026-08-26,1787734925000000000,6.727558893389069e-05,1,1000,1,touch,unfilled,74.147072,0.0,1.0,,,,,,,,
2026-08-26,1787735070000000000,6.927271117739072e-05,1,1000,1,touch,unfilled,78.656,0.0,0.0,,,,,,,,
2026-08-26,1787735070000000000,6.927271117739072e-05,1,1000,1,touch,unfilled,78.656,0.0,0.2,,,,,,,,
2026-08-26,1787735070000000000,6.927271117739072e-05,1,1000,1,touch,unfilled,78.656,0.0,0.5,,,,,,,,
2026-08-26,1787735070000000000,6.927271117739072e-05,1,1000,1,touch,unfilled,78.656,0.0,1.0,,,,,,,,
2026-08-26,1787735450000000000,-0.00010250000583050704,-1,1000,1,touch,unfilled,661.282048,0.0,0.0,,,,,,,,
2026-08-26,1787735450000000000,-0.00010250000583050704,-1,1000,1,touch,unfilled,661.282048,0.0,0.2,,,,,,,,
2026-08-26,1787735450000000000,-0.00010250000583050704,-1,1000,1,touch,unfilled,661.282048,0.0,0.5,,,,,,,,
2026-08-26,1787735450000000000,-0.00010250000583050704,-1,1000,1,touch,unfilled,661.282048,0.0,1.0,,,,,,,,
2026-08-26,1787735510000000000,6.763376370316575e-05,1,1000,1,touch,unfilled,361.57696,0.0,0.0,,,,,,,,
2026-08-26,1787735510000000000,6.763376370316575e-05,1,1000,1,touch,unfilled,361.57696,0.0,0.2,,,,,,,,
2026-08-26,1787735510000000000,6.763376370316575e-05,1,1000,1,touch,unfilled,361.57696,0.0,0.5,,,,,,,,
2026-08-26,1787735510000000000,6.763376370316575e-05,1,1000,1,touch,unfilled,361.57696,0.0,1.0,,,,,,,,
2026-08-26,1787735735000000000,6.531424519247413e-05,1,1000,1,touch,unfilled,368.541952,0.0,0.0,,,,,,,,
2026-08-26,1787735735000000000,6.531424519247413e-05,1,1000,1,touch,unfilled,368.541952,0.0,0.2,,,,,,,,
2026-08-26,1787735735000000000,6.531424519247413e-05,1,1000,1,touch,unfilled,368.541952,0.0,0.5,,,,,,,,
2026-08-26,1787735735000000000,6.531424519247413e-05,1,1000,1,touch,unfilled,368.541952,0.0,1.0,,,,,,,,
2026-08-26,1787735870000000000,-6.740129015909831e-05,-1,1000,1,touch,unfilled,803.94496,0.0,0.0,,,,,,,,
2026-08-26,1787735870000000000,-6.740129015909831e-05,-1,1000,1,touch,unfilled,803.94496,0.0,0.2,,,,,,,,
2026-08-26,1787735870000000000,-6.740129015909831e-05,-1,1000,1,touch,unfilled,803.94496,0.0,0.5,,,,,,,,
2026-08-26,1787735870000000000,-6.740129015909831e-05,-1,1000,1,touch,unfilled,803.94496,0.0,1.0,,,,,,,,
2026-08-26,1787735900000000000,-8.175029959271581e-05,-1,1000,1,touch,unfilled,156.222208,0.0,0.0,,,,,,,,
2026-08-26,1787735900000000000,-8.175029959271581e-05,-1,1000,1,touch,unfilled,156.222208,0.0,0.2,,,,,,,,
2026-08-26,1787735900000000000,-8.175029959271581e-05,-1,1000,1,touch,unfilled,156.222208,0.0,0.5,,,,,,,,
2026-08-26,1787735900000000000,-8.175029959271581e-05,-1,1000,1,touch,unfilled,156.222208,0.0,1.0,,,,,,,,
2026-08-26,1787735965000000000,7.129945427776435e-05,1,1000,1,touch,unfilled,1040.013056,0.0,0.0,,,,,,,,
2026-08-26,1787735965000000000,7.129945427776435e-05,1,1000,1,touch,unfilled,1040.013056,0.0,0.2,,,,,,,,
2026-08-26,1787735965000000000,7.129945427776435e-05,1,1000,1,touch,unfilled,1040.013056,0.0,0.5,,,,,,,,
2026-08-26,1787735965000000000,7.129945427776435e-05,1,1000,1,touch,unfilled,1040.013056,0.0,1.0,,,,,,,,
2026-08-26,1787736075000000000,-6.062031576421036e-05,-1,1000,1,touch,unfilled,286.17088,0.0,0.0,,,,,,,,
2026-08-26,1787736075000000000,-6.062031576421036e-05,-1,1000,1,touch,unfilled,286.17088,0.0,0.2,,,,,,,,
2026-08-26,1787736075000000000,-6.062031576421036e-05,-1,1000,1,touch,unfilled,286.17088,0.0,0.5,,,,,,,,
2026-08-26,1787736075000000000,-6.062031576421036e-05,-1,1000,1,touch,unfilled,286.17088,0.0,1.0,,,,,,,,
2026-08-26,1787736115000000000,-6.587398341057594e-05,-1,1000,1,touch,unfilled,833.857024,0.0,0.0,,,,,,,,
2026-08-26,1787736115000000000,-6.587398341057594e-05,-1,1000,1,touch,unfilled,833.857024,0.0,0.2,,,,,,,,
2026-08-26,1787736115000000000,-6.587398341057594e-05,-1,1000,1,touch,unfilled,833.857024,0.0,0.5,,,,,,,,
2026-08-26,1787736115000000000,-6.587398341057594e-05,-1,1000,1,touch,unfilled,833.857024,0.0,1.0,,,,,,,,
2026-08-26,1787736210000000000,6.625013094123436e-05,1,1000,1,touch,unfilled,486.192896,0.0,0.0,,,,,,,,
2026-08-26,1787736210000000000,6.625013094123436e-05,1,1000,1,touch,unfilled,486.192896,0.0,0.2,,,,,,,,
2026-08-26,1787736210000000000,6.625013094123436e-05,1,1000,1,touch,unfilled,486.192896,0.0,0.5,,,,,,,,
2026-08-26,1787736210000000000,6.625013094123436e-05,1,1000,1,touch,unfilled,486.192896,0.0,1.0,,,,,,,,
2026-08-26,1787736530000000000,-6.025541388527678e-05,-1,1000,1,touch,unfilled,1163.687936,0.0,0.0,,,,,,,,
2026-08-26,1787736530000000000,-6.025541388527678e-05,-1,1000,1,touch,unfilled,1163.687936,0.0,0.2,,,,,,,,
2026-08-26,1787736530000000000,-6.025541388527678e-05,-1,1000,1,touch,unfilled,1163.687936,0.0,0.5,,,,,,,,
2026-08-26,1787736530000000000,-6.025541388527678e-05,-1,1000,1,touch,unfilled,1163.687936,0.0,1.0,,,,,,,,
2026-08-26,1787736660000000000,5.9483315307490234e-05,1,1000,1,touch,unfilled,760.54912,0.0,0.0,,,,,,,,
2026-08-26,1787736660000000000,5.9483315307490234e-05,1,1000,1,touch,unfilled,760.54912,0.0,0.2,,,,,,,,
2026-08-26,1787736660000000000,5.9483315307490234e-05,1,1000,1,touch,unfilled,760.54912,0.0,0.5,,,,,,,,
2026-08-26,1787736660000000000,5.9483315307490234e-05,1,1000,1,touch,unfilled,760.54912,0.0,1.0,,,,,,,,
2026-08-26,1787736790000000000,-6.88462940250409e-05,-1,1000,1,touch,unfilled,165.09696,0.0,0.0,,,,,,,,
2026-08-26,1787736790000000000,-6.88462940250409e-05,-1,1000,1,touch,unfilled,165.09696,0.0,0.2,,,,,,,,
2026-08-26,1787736790000000000,-6.88462940250409e-05,-1,1000,1,touch,unfilled,165.09696,0.0,0.5,,,,,,,,
2026-08-26,1787736790000000000,-6.88462940250409e-05,-1,1000,1,touch,unfilled,165.09696,0.0,1.0,,,,,,,,
2026-08-26,1787736935000000000,-6.844350463609323e-05,-1,1000,1,touch,unfilled,484.366848,0.0,0.0,,,,,,,,
2026-08-26,1787736935000000000,-6.844350463609323e-05,-1,1000,1,touch,unfilled,484.366848,0.0,0.2,,,,,,,,
2026-08-26,1787736935000000000,-6.844350463609323e-05,-1,1000,1,touch,unfilled,484.366848,0.0,0.5,,,,,,,,
2026-08-26,1787736935000000000,-6.844350463609323e-05,-1,1000,1,touch,unfilled,484.366848,0.0,1.0,,,,,,,,
2026-08-26,1787736990000000000,6.158032303793126e-05,1,1000,1,touch,unfilled,36.56704,0.0,0.0,,,,,,,,
2026-08-26,1787736990000000000,6.158032303793126e-05,1,1000,1,touch,unfilled,36.56704,0.0,0.2,,,,,,,,
2026-08-26,1787736990000000000,6.158032303793126e-05,1,1000,1,touch,unfilled,36.56704,0.0,0.5,,,,,,,,
2026-08-26,1787736990000000000,6.158032303793126e-05,1,1000,1,touch,unfilled,36.56704,0.0,1.0,,,,,,,,
2026-08-26,1787737310000000000,8.43034928113894e-05,1,1000,1,touch,unfilled,1165.616128,0.0,0.0,,,,,,,,
2026-08-26,1787737310000000000,8.43034928113894e-05,1,1000,1,touch,unfilled,1165.616128,0.0,0.2,,,,,,,,
2026-08-26,1787737310000000000,8.43034928113894e-05,1,1000,1,touch,unfilled,1165.616128,0.0,0.5,,,,,,,,
2026-08-26,1787737310000000000,8.43034928113894e-05,1,1000,1,touch,unfilled,1165.616128,0.0,1.0,,,,,,,,
2026-08-26,1787737620000000000,8.677301930581738e-05,1,1000,1,touch,unfilled,447.60704,0.0,0.0,,,,,,,,
2026-08-26,1787737620000000000,8.677301930581738e-05,1,1000,1,touch,unfilled,447.60704,0.0,0.2,,,,,,,,
2026-08-26,1787737620000000000,8.677301930581738e-05,1,1000,1,touch,unfilled,447.60704,0.0,0.5,,,,,,,,
2026-08-26,1787737620000000000,8.677301930581738e-05,1,1000,1,touch,unfilled,447.60704,0.0,1.0,,,,,,,,
2026-08-26,1787737845000000000,7.080433782510958e-05,1,1000,1,touch,unfilled,737.840896,0.0,0.0,,,,,,,,
2026-08-26,1787737845000000000,7.080433782510958e-05,1,1000,1,touch,unfilled,737.840896,0.0,0.2,,,,,,,,
2026-08-26,1787737845000000000,7.080433782510958e-05,1,1000,1,touch,unfilled,737.840896,0.0,0.5,,,,,,,,
2026-08-26,1787737845000000000,7.080433782510958e-05,1,1000,1,touch,unfilled,737.840896,0.0,1.0,,,,,,,,
2026-08-26,1787737890000000000,6.1488820502665e-05,1,1000,1,touch,unfilled,35.725056,0.0,0.0,,,,,,,,
2026-08-26,1787737890000000000,6.1488820502665e-05,1,1000,1,touch,unfilled,35.725056,0.0,0.2,,,,,,,,
2026-08-26,1787737890000000000,6.1488820502665e-05,1,1000,1,touch,unfilled,35.725056,0.0,0.5,,,,,,,,
2026-08-26,1787737890000000000,6.1488820502665e-05,1,1000,1,touch,unfilled,35.725056,0.0,1.0,,,,,,,,
2026-08-26,1787737965000000000,6.209279699673338e-05,1,1000,1,touch,unfilled,740.605952,0.0,0.0,,,,,,,,
2026-08-26,1787737965000000000,6.209279699673338e-05,1,1000,1,touch,unfilled,740.605952,0.0,0.2,,,,,,,,
2026-08-26,1787737965000000000,6.209279699673338e-05,1,1000,1,touch,unfilled,740.605952,0.0,0.5,,,,,,,,
2026-08-26,1787737965000000000,6.209279699673338e-05,1,1000,1,touch,unfilled,740.605952,0.0,1.0,,,,,,,,
2026-08-26,1787738000000000000,-6.788852838127833e-05,-1,1000,1,touch,unfilled,878.927872,0.0,0.0,,,,,,,,
2026-08-26,1787738000000000000,-6.788852838127833e-05,-1,1000,1,touch,unfilled,878.927872,0.0,0.2,,,,,,,,
2026-08-26,1787738000000000000,-6.788852838127833e-05,-1,1000,1,touch,unfilled,878.927872,0.0,0.5,,,,,,,,
2026-08-26,1787738000000000000,-6.788852838127833e-05,-1,1000,1,touch,unfilled,878.927872,0.0,1.0,,,,,,,,
2026-08-26,1787738115000000000,-7.120675559428904e-05,-1,1000,1,touch,unfilled,527.002112,0.0,0.0,,,,,,,,
2026-08-26,1787738115000000000,-7.120675559428904e-05,-1,1000,1,touch,unfilled,527.002112,0.0,0.2,,,,,,,,
2026-08-26,1787738115000000000,-7.120675559428904e-05,-1,1000,1,touch,unfilled,527.002112,0.0,0.5,,,,,,,,
2026-08-26,1787738115000000000,-7.120675559428904e-05,-1,1000,1,touch,unfilled,527.002112,0.0,1.0,,,,,,,,
2026-08-26,1787738270000000000,-7.115978278085333e-05,-1,1000,1,touch,unfilled,474.20416,0.0,0.0,,,,,,,,
2026-08-26,1787738270000000000,-7.115978278085333e-05,-1,1000,1,touch,unfilled,474.20416,0.0,0.2,,,,,,,,
2026-08-26,1787738270000000000,-7.115978278085333e-05,-1,1000,1,touch,unfilled,474.20416,0.0,0.5,,,,,,,,
2026-08-26,1787738270000000000,-7.115978278085333e-05,-1,1000,1,touch,unfilled,474.20416,0.0,1.0,,,,,,,,
2026-08-26,1787738410000000000,5.9201748212959415e-05,1,1000,1,touch,unfilled,465.449216,0.0,0.0,,,,,,,,
2026-08-26,1787738410000000000,5.9201748212959415e-05,1,1000,1,touch,unfilled,465.449216,0.0,0.2,,,,,,,,
2026-08-26,1787738410000000000,5.9201748212959415e-05,1,1000,1,touch,unfilled,465.449216,0.0,0.5,,,,,,,,
2026-08-26,1787738410000000000,5.9201748212959415e-05,1,1000,1,touch,unfilled,465.449216,0.0,1.0,,,,,,,,
2026-08-26,1787738445000000000,-7.852185248355871e-05,-1,1000,1,touch,unfilled,821.278208,0.0,0.0,,,,,,,,
2026-08-26,1787738445000000000,-7.852185248355871e-05,-1,1000,1,touch,unfilled,821.278208,0.0,0.2,,,,,,,,
2026-08-26,1787738445000000000,-7.852185248355871e-05,-1,1000,1,touch,unfilled,821.278208,0.0,0.5,,,,,,,,
2026-08-26,1787738445000000000,-7.852185248355871e-05,-1,1000,1,touch,unfilled,821.278208,0.0,1.0,,,,,,,,
2026-08-26,1787738540000000000,-7.335747712206512e-05,-1,1000,1,touch,unfilled,857.876992,0.0,0.0,,,,,,,,
2026-08-26,1787738540000000000,-7.335747712206512e-05,-1,1000,1,touch,unfilled,857.876992,0.0,0.2,,,,,,,,
2026-08-26,1787738540000000000,-7.335747712206512e-05,-1,1000,1,touch,unfilled,857.876992,0.0,0.5,,,,,,,,
2026-08-26,1787738540000000000,-7.335747712206512e-05,-1,1000,1,touch,unfilled,857.876992,0.0,1.0,,,,,,,,
2026-08-26,1787738580000000000,6.198488389054022e-05,1,1000,1,touch,unfilled,807.499008,0.0,0.0,,,,,,,,
2026-08-26,1787738580000000000,6.198488389054022e-05,1,1000,1,touch,unfilled,807.499008,0.0,0.2,,,,,,,,
2026-08-26,1787738580000000000,6.198488389054022e-05,1,1000,1,touch,unfilled,807.499008,0.0,0.5,,,,,,,,
2026-08-26,1787738580000000000,6.198488389054022e-05,1,1000,1,touch,unfilled,807.499008,0.0,1.0,,,,,,,,
2026-08-26,1787726410000000000,7.039056084658956e-05,1,1000,1,half_displayed,unfilled,378.715904,97.5,0.0,,,,,,,,
2026-08-26,1787726410000000000,7.039056084658956e-05,1,1000,1,half_displayed,unfilled,378.715904,97.5,0.2,,,,,,,,
2026-08-26,1787726410000000000,7.039056084658956e-05,1,1000,1,half_displayed,unfilled,378.715904,97.5,0.5,,,,,,,,
2026-08-26,1787726410000000000,7.039056084658956e-05,1,1000,1,half_displayed,unfilled,378.715904,97.5,1.0,,,,,,,,
2026-08-26,1787726720000000000,5.9679704981514005e-05,1,1000,1,half_displayed,unfilled,214.586112,32.5,0.0,,,,,,,,
2026-08-26,1787726720000000000,5.9679704981514005e-05,1,1000,1,half_displayed,unfilled,214.586112,32.5,0.2,,,,,,,,
2026-08-26,1787726720000000000,5.9679704981514005e-05,1,1000,1,half_displayed,unfilled,214.586112,32.5,0.5,,,,,,,,
2026-08-26,1787726720000000000,5.9679704981514005e-05,1,1000,1,half_displayed,unfilled,214.586112,32.5,1.0,,,,,,,,
2026-08-26,1787726890000000000,8.845380054942241e-05,1,1000,1,half_displayed,unfilled,395.553024,32.5,0.0,,,,,,,,
2026-08-26,1787726890000000000,8.845380054942241e-05,1,1000,1,half_displayed,unfilled,395.553024,32.5,0.2,,,,,,,,
2026-08-26,1787726890000000000,8.845380054942241e-05,1,1000,1,half_displayed,unfilled,395.553024,32.5,0.5,,,,,,,,
2026-08-26,1787726890000000000,8.845380054942241e-05,1,1000,1,half_displayed,unfilled,395.553024,32.5,1.0,,,,,,,,
2026-08-26,1787727840000000000,6.86429607444643e-05,1,1000,1,half_displayed,unfilled,502.758912,227.5,0.0,,,,,,,,
2026-08-26,1787727840000000000,6.86429607444643e-05,1,1000,1,half_displayed,unfilled,502.758912,227.5,0.2,,,,,,,,
2026-08-26,1787727840000000000,6.86429607444643e-05,1,1000,1,half_displayed,unfilled,502.758912,227.5,0.5,,,,,,,,
2026-08-26,1787727840000000000,6.86429607444643e-05,1,1000,1,half_displayed,unfilled,502.758912,227.5,1.0,,,,,,,,
2026-08-26,1787727875000000000,6.397782559625332e-05,1,1000,1,half_displayed,unfilled,550.036992,32.5,0.0,,,,,,,,
2026-08-26,1787727875000000000,6.397782559625332e-05,1,1000,1,half_displayed,unfilled,550.036992,32.5,0.2,,,,,,,,
2026-08-26,1787727875000000000,6.397782559625332e-05,1,1000,1,half_displayed,unfilled,550.036992,32.5,0.5,,,,,,,,
2026-08-26,1787727875000000000,6.397782559625332e-05,1,1000,1,half_displayed,unfilled,550.036992,32.5,1.0,,,,,,,,
2026-08-26,1787727985000000000,6.968176936595612e-05,1,1000,1,half_displayed,unfilled,478.630144,195.0,0.0,,,,,,,,
2026-08-26,1787727985000000000,6.968176936595612e-05,1,1000,1,half_displayed,unfilled,478.630144,195.0,0.2,,,,,,,,
2026-08-26,1787727985000000000,6.968176936595612e-05,1,1000,1,half_displayed,unfilled,478.630144,195.0,0.5,,,,,,,,
2026-08-26,1787727985000000000,6.968176936595612e-05,1,1000,1,half_displayed,unfilled,478.630144,195.0,1.0,,,,,,,,
2026-08-26,1787729075000000000,6.186985008189747e-05,1,1000,1,half_displayed,unfilled,1172.913152,162.5,0.0,,,,,,,,
2026-08-26,1787729075000000000,6.186985008189747e-05,1,1000,1,half_displayed,unfilled,1172.913152,162.5,0.2,,,,,,,,
2026-08-26,1787729075000000000,6.186985008189747e-05,1,1000,1,half_displayed,unfilled,1172.913152,162.5,0.5,,,,,,,,
2026-08-26,1787729075000000000,6.186985008189747e-05,1,1000,1,half_displayed,unfilled,1172.913152,162.5,1.0,,,,,,,,
2026-08-26,1787729720000000000,6.964803351059601e-05,1,1000,1,half_displayed,unfilled,164.315904,65.0,0.0,,,,,,,,
2026-08-26,1787729720000000000,6.964803351059601e-05,1,1000,1,half_displayed,unfilled,164.315904,65.0,0.2,,,,,,,,
2026-08-26,1787729720000000000,6.964803351059601e-05,1,1000,1,half_displayed,unfilled,164.315904,65.0,0.5,,,,,,,,
2026-08-26,1787729720000000000,6.964803351059601e-05,1,1000,1,half_displayed,unfilled,164.315904,65.0,1.0,,,,,,,,
2026-08-26,1787730440000000000,7.038588584611372e-05,1,1000,1,half_displayed,unfilled,228.787968,2502.5,0.0,,,,,,,,
2026-08-26,1787730440000000000,7.038588584611372e-05,1,1000,1,half_displayed,unfilled,228.787968,2502.5,0.2,,,,,,,,
2026-08-26,1787730440000000000,7.038588584611372e-05,1,1000,1,half_displayed,unfilled,228.787968,2502.5,0.5,,,,,,,,
2026-08-26,1787730440000000000,7.038588584611372e-05,1,1000,1,half_displayed,unfilled,228.787968,2502.5,1.0,,,,,,,,
2026-08-26,1787730470000000000,6.564362193831905e-05,1,1000,1,half_displayed,unfilled,176.537088,32.5,0.0,,,,,,,,
2026-08-26,1787730470000000000,6.564362193831905e-05,1,1000,1,half_displayed,unfilled,176.537088,32.5,0.2,,,,,,,,
2026-08-26,1787730470000000000,6.564362193831905e-05,1,1000,1,half_displayed,unfilled,176.537088,32.5,0.5,,,,,,,,
2026-08-26,1787730470000000000,6.564362193831905e-05,1,1000,1,half_displayed,unfilled,176.537088,32.5,1.0,,,,,,,,
2026-08-26,1787731280000000000,6.484347314195779e-05,1,1000,1,half_displayed,unfilled,88.26496,195.0,0.0,,,,,,,,
2026-08-26,1787731280000000000,6.484347314195779e-05,1,1000,1,half_displayed,unfilled,88.26496,195.0,0.2,,,,,,,,
2026-08-26,1787731280000000000,6.484347314195779e-05,1,1000,1,half_displayed,unfilled,88.26496,195.0,0.5,,,,,,,,
2026-08-26,1787731280000000000,6.484347314195779e-05,1,1000,1,half_displayed,unfilled,88.26496,195.0,1.0,,,,,,,,
2026-08-26,1787731850000000000,7.393249962792769e-05,1,1000,1,half_displayed,unfilled,782.411008,65.0,0.0,,,,,,,,
2026-08-26,1787731850000000000,7.393249962792769e-05,1,1000,1,half_displayed,unfilled,782.411008,65.0,0.2,,,,,,,,
2026-08-26,1787731850000000000,7.393249962792769e-05,1,1000,1,half_displayed,unfilled,782.411008,65.0,0.5,,,,,,,,
2026-08-26,1787731850000000000,7.393249962792769e-05,1,1000,1,half_displayed,unfilled,782.411008,65.0,1.0,,,,,,,,
2026-08-26,1787731940000000000,-6.501063883767382e-05,-1,1000,1,half_displayed,unfilled,214.355968,32.5,0.0,,,,,,,,
2026-08-26,1787731940000000000,-6.501063883767382e-05,-1,1000,1,half_displayed,unfilled,214.355968,32.5,0.2,,,,,,,,
2026-08-26,1787731940000000000,-6.501063883767382e-05,-1,1000,1,half_displayed,unfilled,214.355968,32.5,0.5,,,,,,,,
2026-08-26,1787731940000000000,-6.501063883767382e-05,-1,1000,1,half_displayed,unfilled,214.355968,32.5,1.0,,,,,,,,
2026-08-26,1787731975000000000,-6.303621165447107e-05,-1,1000,1,half_displayed,unfilled,364.471808,455.0,0.0,,,,,,,,
2026-08-26,1787731975000000000,-6.303621165447107e-05,-1,1000,1,half_displayed,unfilled,364.471808,455.0,0.2,,,,,,,,
2026-08-26,1787731975000000000,-6.303621165447107e-05,-1,1000,1,half_displayed,unfilled,364.471808,455.0,0.5,,,,,,,,
2026-08-26,1787731975000000000,-6.303621165447107e-05,-1,1000,1,half_displayed,unfilled,364.471808,455.0,1.0,,,,,,,,
2026-08-26,1787732215000000000,6.664947532561039e-05,1,1000,1,half_displayed,unfilled,574.083072,97.5,0.0,,,,,,,,
2026-08-26,1787732215000000000,6.664947532561039e-05,1,1000,1,half_displayed,unfilled,574.083072,97.5,0.2,,,,,,,,
2026-08-26,1787732215000000000,6.664947532561039e-05,1,1000,1,half_displayed,unfilled,574.083072,97.5,0.5,,,,,,,,
2026-08-26,1787732215000000000,6.664947532561039e-05,1,1000,1,half_displayed,unfilled,574.083072,97.5,1.0,,,,,,,,
2026-08-26,1787732375000000000,5.889818689526027e-05,1,1000,1,half_displayed,unfilled,483.522048,2860.0,0.0,,,,,,,,
2026-08-26,1787732375000000000,5.889818689526027e-05,1,1000,1,half_displayed,unfilled,483.522048,2860.0,0.2,,,,,,,,
2026-08-26,1787732375000000000,5.889818689526027e-05,1,1000,1,half_displayed,unfilled,483.522048,2860.0,0.5,,,,,,,,
2026-08-26,1787732375000000000,5.889818689526027e-05,1,1000,1,half_displayed,unfilled,483.522048,2860.0,1.0,,,,,,,,
2026-08-26,1787732545000000000,6.22909991730546e-05,1,1000,1,half_displayed,unfilled,227.01824,65.0,0.0,,,,,,,,
2026-08-26,1787732545000000000,6.22909991730546e-05,1,1000,1,half_displayed,unfilled,227.01824,65.0,0.2,,,,,,,,
2026-08-26,1787732545000000000,6.22909991730546e-05,1,1000,1,half_displayed,unfilled,227.01824,65.0,0.5,,,,,,,,
2026-08-26,1787732545000000000,6.22909991730546e-05,1,1000,1,half_displayed,unfilled,227.01824,65.0,1.0,,,,,,,,
2026-08-26,1787732580000000000,-6.135361701444951e-05,-1,1000,1,half_displayed,unfilled,139.410944,32.5,0.0,,,,,,,,
2026-08-26,1787732580000000000,-6.135361701444951e-05,-1,1000,1,half_displayed,unfilled,139.410944,32.5,0.2,,,,,,,,
2026-08-26,1787732580000000000,-6.135361701444951e-05,-1,1000,1,half_displayed,unfilled,139.410944,32.5,0.5,,,,,,,,
2026-08-26,1787732580000000000,-6.135361701444951e-05,-1,1000,1,half_displayed,unfilled,139.410944,32.5,1.0,,,,,,,,
2026-08-26,1787732650000000000,6.292807603821623e-05,1,1000,1,half_displayed,unfilled,678.998016,32.5,0.0,,,,,,,,
2026-08-26,1787732650000000000,6.292807603821623e-05,1,1000,1,half_displayed,unfilled,678.998016,32.5,0.2,,,,,,,,
2026-08-26,1787732650000000000,6.292807603821623e-05,1,1000,1,half_displayed,unfilled,678.998016,32.5,0.5,,,,,,,,
2026-08-26,1787732650000000000,6.292807603821623e-05,1,1000,1,half_displayed,unfilled,678.998016,32.5,1.0,,,,,,,,
2026-08-26,1787732845000000000,7.176928910099736e-05,1,1000,1,half_displayed,unfilled,300.38912,130.0,0.0,,,,,,,,
2026-08-26,1787732845000000000,7.176928910099736e-05,1,1000,1,half_displayed,unfilled,300.38912,130.0,0.2,,,,,,,,
